Seria pomiarowa: 0
Godzina poczatkowa: 6:00, Godzina koncowa: 20:00
Dzielnik, Panel, Temperatura, Czas [s]
5486,0.03,0.10,23.00
5487,2.73,8.33,23.00
5488,2.50,7.63,23.00
5489,0.70,2.13,23.00
5490,2.58,7.87,23.00
5491,1.21,3.70,23.00
5492,4.42,13.49,23.00
5493,2.37,7.23,23.00
5494,0.80,2.43,23.00
5495,2.61,7.96,23.00
5496,4.15,12.66,23.00
5497,0.29,0.89,23.06
5498,2.48,7.57,23.00
5499,4.17,12.73,23.00
5500,0.15,0.45,23.00
5501,3.26,9.93,23.00
5502,2.79,8.51,23.06
5503,0.98,3.00,23.00
5504,2.60,7.93,23.06
5505,2.07,6.31,23.06
5506,1.75,5.34,23.06
5507,3.46,10.54,23.06
5508,4.15,12.66,23.06
5509,0.43,1.31,23.06
5510,0.59,1.80,23.06
5511,0.68,2.09,23.06
5512,1.01,3.07,23.06
5513,0.71,2.16,23.06
5514,2.39,7.29,23.06
5515,5.00,15.25,23.06
5516,0.69,2.12,23.06
5517,1.76,5.37,23.06
5518,0.76,2.31,23.06
5519,1.23,3.76,23.06
5520,4.15,12.67,23.06
5521,0.66,2.01,23.06
5522,1.55,4.74,23.06
5523,0.57,1.73,23.06
5524,0.71,2.18,23.06
5525,1.86,5.68,23.06
5526,2.34,7.14,23.06
5527,1.57,4.79,23.12
5528,4.70,14.34,23.06
5529,0.97,2.95,23.06
5530,1.87,5.71,23.12
5531,1.47,4.47,23.06
5532,1.17,3.56,23.06
5533,0.93,2.85,23.06
5534,4.34,13.22,23.06
5535,4.80,14.65,23.06
5536,0.90,2.74,23.06
5537,1.17,3.58,23.06
5538,0.04,0.12,23.06
5539,1.85,5.65,23.06
5540,1.62,4.93,23.06
5541,4.57,13.92,23.06
5542,0.50,1.52,23.06
5543,0.41,1.24,23.06
5544,2.49,7.59,23.06
5545,4.46,13.60,23.06
5546,2.10,6.41,23.06
5547,1.94,5.90,23.06
5548,2.70,8.24,23.06
5549,1.49,4.53,23.06
5550,2.18,6.66,23.06
5551,4.48,13.65,23.06
5552,4.59,14.01,23.06
5553,0.10,0.30,23.06
5554,2.38,7.26,23.06
5555,3.86,11.78,23.06
5556,4.59,14.01,23.06
5557,0.79,2.41,23.06
5558,0.78,2.39,23.06
5559,1.93,5.89,23.00
5560,0.07,0.22,23.06
5561,4.26,13.00,23.06
5562,3.77,11.51,23.00
5563,0.37,1.13,23.06
5564,1.57,4.80,23.00
5565,1.81,5.53,23.06
5566,4.22,12.88,23.06
5567,2.15,6.54,23.00
5568,3.59,10.96,23.06
5569,4.89,14.92,23.06
5570,2.18,6.66,23.06
5571,3.26,9.96,23.00
5572,1.38,4.20,23.00
5573,3.76,11.48,23.00
5574,1.90,5.80,23.00
5575,2.49,7.60,23.00
5576,2.94,8.96,23.00
5577,2.19,6.69,23.00
5578,1.80,5.49,23.00
5579,2.38,7.26,23.00
5580,0.87,2.67,23.00
5581,1.06,3.22,23.00
5582,2.88,8.78,23.00
5583,1.80,5.49,23.00
5584,1.05,3.19,23.00
5585,4.13,12.60,23.00
5586,0.97,2.95,23.00
5587,1.72,5.25,23.00
5588,4.00,12.21,23.00
5589,4.04,12.33,23.00
5590,1.85,5.65,23.00
5591,4.81,14.68,23.00
5592,2.48,7.57,23.00
5593,0.16,0.49,23.00
5594,2.60,7.92,23.00
5595,1.12,3.43,23.00
5596,2.20,6.72,23.00
5597,1.35,4.11,23.00
5598,2.75,8.38,23.00
5599,2.34,7.13,23.00
5600,0.22,0.69,23.00
5601,0.97,2.95,23.00
5602,1.85,5.65,23.00
5603,1.33,4.05,23.00
5604,1.19,3.64,23.00
5605,2.00,6.11,23.00
5606,0.51,1.55,23.00
5607,0.61,1.85,23.00
5608,1.00,3.06,23.00
5609,1.51,4.61,23.00
5610,0.61,1.86,23.00
5611,0.98,3.00,23.00
5612,1.82,5.56,23.00
5613,0.61,1.85,23.00
5614,0.86,2.62,23.00
5615,0.62,1.88,23.00
5616,0.60,1.83,23.00
5617,0.86,2.62,23.06
5618,1.30,3.95,23.00
5619,2.62,7.99,23.00
5620,0.63,1.92,23.06
5621,0.89,2.73,23.00
5622,0.63,1.91,23.06
5623,0.84,2.55,23.06
5624,2.02,6.17,23.06
5625,0.64,1.95,23.06
5626,1.14,3.49,23.06
5627,0.89,2.71,23.06
5628,0.68,2.07,23.06
5629,0.43,1.30,23.06
5630,0.64,1.94,23.06
5631,1.50,4.56,23.06
5632,0.87,2.67,23.06
5633,1.30,3.98,23.06
5634,2.23,6.80,23.06
5635,2.04,6.23,23.06
5636,0.68,2.09,23.06
5637,2.31,7.05,23.06
5638,2.54,7.75,23.06
5639,2.39,7.30,23.06
5640,3.70,11.30,23.06
5641,1.45,4.41,23.06
5642,4.56,13.89,23.06
5643,3.73,11.39,23.06
5644,0.59,1.80,23.06
5645,5.00,15.25,23.06
5646,2.67,8.14,23.06
5647,0.10,0.31,23.06
5648,4.45,13.58,23.06
5649,0.70,2.15,23.06
5650,2.68,8.17,23.06
5651,0.59,1.80,23.12
5652,0.69,2.12,23.12
5653,1.97,6.01,23.12
5654,3.86,11.78,23.06
5655,4.17,12.72,23.12
5656,1.52,4.62,23.12
5657,1.14,3.47,23.12
5658,1.39,4.25,23.12
5659,0.60,1.83,23.12
5660,1.68,5.11,23.12
5661,2.49,7.59,23.12
5662,0.90,2.76,23.12
5663,4.67,14.25,23.06
5664,0.21,0.64,23.12
5665,0.72,2.19,23.12
5666,1.81,5.53,23.12
5667,3.42,10.43,23.12
5668,1.02,3.10,23.12
5669,2.13,6.50,23.12
5670,3.35,10.21,23.06
5671,3.13,9.54,23.12
5672,1.65,5.02,23.12
5673,3.68,11.21,23.12
5674,0.58,1.77,23.12
5675,0.70,2.13,23.06
5676,0.64,1.95,23.12
5677,4.15,12.67,23.12
5678,0.19,0.58,23.12
5679,2.46,7.51,23.06
5680,2.24,6.84,23.06
5681,2.84,8.66,23.06
5682,4.63,14.13,23.06
5683,0.72,2.21,23.06
5684,1.26,3.83,23.06
5685,2.10,6.41,23.06
5686,0.11,0.34,23.06
5687,1.58,4.82,23.06
5688,1.14,3.47,23.06
5689,1.41,4.29,23.06
5690,4.36,13.30,23.06
5691,1.99,6.08,23.06
5692,0.37,1.13,23.06
5693,2.65,8.08,23.06
5694,0.60,1.83,23.06
5695,2.49,7.60,23.06
5696,3.49,10.66,23.06
5697,0.46,1.42,23.06
5698,3.97,12.10,23.12
5699,2.37,7.22,23.06
5700,0.27,0.82,23.12
5701,3.09,9.42,23.06
5702,0.05,0.16,23.06
5703,1.14,3.49,23.12
5704,1.02,3.12,23.12
5705,2.85,8.71,23.12
5706,1.04,3.16,23.12
5707,2.83,8.65,23.12
5708,1.02,3.12,23.12
5709,0.26,0.79,23.12
5710,1.60,4.87,23.12
5711,1.49,4.53,23.12
5712,3.54,10.81,23.12
5713,1.25,3.82,23.12
5714,1.31,4.00,23.12
5715,1.10,3.37,23.12
5716,3.50,10.67,23.12
5717,0.20,0.61,23.12
5718,2.93,8.94,23.12
5719,2.65,8.09,23.12
5720,2.07,6.32,23.12
5721,4.91,14.97,23.12
5722,2.25,6.86,23.12
5723,3.43,10.45,23.12
5724,4.28,13.06,23.12
5725,0.11,0.33,23.12
5726,0.07,0.22,23.12
5727,3.71,11.33,23.06
5728,1.49,4.55,23.06
5729,3.57,10.88,23.06
5730,4.24,12.94,23.06
5731,0.21,0.63,23.06
5732,2.34,7.14,23.06
5733,1.53,4.67,23.06
5734,1.44,4.38,23.06
5735,3.35,10.23,23.06
5736,0.06,0.18,23.06
5737,3.85,11.75,23.06
5738,1.20,3.67,23.06
5739,0.88,2.70,23.06
5740,0.53,1.62,23.06
5741,3.24,9.87,23.06
5742,0.65,2.00,23.06
5743,0.71,2.16,23.06
5744,0.59,1.79,23.06
5745,0.86,2.61,23.06
5746,0.95,2.89,23.06
5747,0.67,2.04,23.06
5748,2.35,7.16,23.06
5749,0.10,0.30,23.06
5750,4.52,13.77,23.06
5751,1.93,5.87,23.06
5752,2.80,8.53,23.06
5753,1.85,5.65,23.06
5754,0.59,1.80,23.12
5755,0.60,1.82,23.12
5756,2.53,7.72,23.12
5757,3.08,9.39,23.12
5758,4.02,12.25,23.12
5759,3.55,10.82,23.12
5760,0.67,2.06,23.12
5761,4.85,14.79,23.12
5762,1.36,4.14,23.12
5763,0.05,0.16,23.12
5764,3.78,11.54,23.12
5765,3.58,10.91,23.12
5766,0.59,1.80,23.12
5767,0.68,2.09,23.12
5768,0.40,1.21,23.12
5769,3.41,10.39,23.12
5770,2.90,8.84,23.12
5771,1.82,5.56,23.12
5772,2.88,8.78,23.12
5773,1.30,3.97,23.12
5774,2.08,6.34,23.12
5775,3.69,11.25,23.12
5776,4.59,14.01,23.12
5777,0.70,2.15,23.12
5778,2.34,7.14,23.12
5779,0.65,1.98,23.12
5780,0.70,2.15,23.19
5781,2.20,6.72,23.19
5782,0.64,1.95,23.19
5783,3.11,9.50,23.19
5784,1.75,5.34,23.19
5785,2.35,7.16,23.19
5786,3.77,11.51,23.19
5787,2.89,8.83,23.19
5788,0.27,0.82,23.19
5789,3.09,9.44,23.19
5790,1.46,4.46,23.19
5791,2.18,6.66,23.19
5792,1.74,5.29,23.19
5793,4.23,12.91,23.19
5794,1.76,5.38,23.19
5795,3.14,9.57,23.19
5796,0.87,2.67,23.19
5797,0.91,2.79,23.19
5798,4.59,14.01,23.12
5799,0.52,1.58,23.19
5800,0.84,2.55,23.19
5801,3.56,10.87,23.19
5802,2.75,8.39,23.19
5803,1.98,6.05,23.19
5804,2.56,7.81,23.19
5805,1.24,3.79,23.19
5806,0.89,2.73,23.19
5807,0.89,2.73,23.19
5808,0.59,1.79,23.19
5809,0.84,2.56,23.19
5810,0.63,1.92,23.19
5811,0.59,1.79,23.12
5812,1.91,5.81,23.12
5813,0.68,2.09,23.12
5814,2.05,6.25,23.12
5815,0.75,2.30,23.12
5816,2.34,7.14,23.19
5817,0.58,1.77,23.12
5818,2.20,6.72,23.12
5819,1.81,5.53,23.12
5820,0.68,2.07,23.12
5821,2.36,7.20,23.12
5822,0.64,1.94,23.12
5823,1.65,5.02,23.12
5824,3.56,10.87,23.12
5825,3.76,11.48,23.12
5826,1.23,3.74,23.12
5827,4.68,14.28,23.12
5828,2.26,6.89,23.12
5829,0.81,2.46,23.12
5830,2.78,8.48,23.12
5831,4.49,13.68,23.12
5832,1.99,6.07,23.12
5833,2.24,6.83,23.12
5834,4.67,14.25,23.12
5835,2.53,7.71,23.12
5836,1.15,3.50,23.12
5837,0.09,0.27,23.12
5838,3.38,10.30,23.12
5839,2.36,7.19,23.12
5840,2.92,8.91,23.12
5841,4.67,14.25,23.12
5842,2.58,7.86,23.12
5843,2.67,8.14,23.12
5844,1.54,4.70,23.19
5845,4.88,14.88,23.12
5846,0.31,0.95,23.12
5847,2.53,7.72,23.12
5848,4.79,14.61,23.19
5849,0.59,1.80,23.19
5850,0.96,2.94,23.12
5851,2.84,8.68,23.12
5852,1.81,5.52,23.19
5853,0.71,2.16,23.12
5854,0.58,1.76,23.12
5855,4.34,13.24,23.19
5856,2.24,6.84,23.19
5857,3.60,10.97,23.19
5858,1.05,3.19,23.19
5859,1.32,4.02,23.19
5860,3.90,11.88,23.19
5861,0.37,1.13,23.19
5862,2.79,8.51,23.19
5863,2.16,6.57,23.19
5864,1.54,4.70,23.19
5865,0.98,3.00,23.19
5866,0.59,1.80,23.19
5867,2.31,7.04,23.19
5868,0.70,2.15,23.19
5869,2.46,7.51,23.19
5870,3.08,9.39,23.19
5871,4.16,12.70,23.19
5872,0.93,2.85,23.19
5873,1.49,4.53,23.19
5874,4.40,13.43,23.19
5875,1.65,5.02,23.19
5876,1.57,4.79,23.19
5877,2.32,7.08,23.19
5878,1.69,5.16,23.19
5879,0.70,2.15,23.19
5880,2.13,6.48,23.19
5881,4.05,12.34,23.19
5882,2.02,6.17,23.19
5883,2.79,8.51,23.19
5884,1.60,4.87,23.19
5885,1.71,5.22,23.19
5886,4.52,13.77,23.19
5887,3.56,10.87,23.19
5888,0.62,1.88,23.19
5889,3.16,9.63,23.19
5890,1.72,5.23,23.19
5891,1.54,4.71,23.19
5892,2.34,7.14,23.19
5893,4.44,13.54,23.25
5894,3.55,10.84,23.19
5895,0.82,2.50,23.25
5896,3.39,10.33,23.25
5897,0.42,1.28,23.25
5898,0.25,0.76,23.25
5899,1.86,5.66,23.25
5900,3.34,10.18,23.25
5901,2.65,8.09,23.25
5902,0.11,0.33,23.25
5903,0.01,0.04,23.25
5904,1.94,5.90,23.25
5905,3.42,10.42,23.25
5906,0.60,1.82,23.25
5907,2.65,8.09,23.25
5908,2.28,6.96,23.25
5909,0.62,1.88,23.25
5910,0.58,1.76,23.25
5911,0.90,2.76,23.25
5912,1.26,3.85,23.25
5913,0.61,1.85,23.25
5914,0.57,1.74,23.25
5915,1.29,3.92,23.25
5916,0.02,0.07,23.25
5917,2.38,7.24,23.25
5918,3.64,11.09,23.25
5919,2.40,7.33,23.19
5920,3.42,10.42,23.25
5921,3.54,10.81,23.25
5922,1.43,4.35,23.19
5923,1.12,3.43,23.19
5924,4.58,13.97,23.25
5925,3.26,9.93,23.19
5926,2.51,7.65,23.19
5927,3.85,11.75,23.19
5928,0.36,1.10,23.19
5929,4.29,13.07,23.19
5930,1.45,4.41,23.19
5931,0.83,2.52,23.19
5932,3.40,10.38,23.19
5933,2.40,7.32,23.19
5934,0.97,2.95,23.19
5935,0.27,0.82,23.19
5936,2.43,7.41,23.19
5937,4.81,14.67,23.19
5938,1.65,5.04,23.19
5939,1.16,3.53,23.19
5940,1.69,5.16,23.19
5941,0.97,2.95,23.12
5942,4.54,13.85,23.19
5943,0.59,1.80,23.12
5944,0.70,2.13,23.12
5945,0.60,1.82,23.12
5946,3.13,9.54,23.12
5947,0.65,2.00,23.12
5948,0.70,2.13,23.12
5949,3.78,11.52,23.12
5950,3.73,11.37,23.12
5951,2.47,7.53,23.12
5952,0.75,2.30,23.12
5953,0.24,0.75,23.12
5954,0.66,2.03,23.12
5955,1.70,5.17,23.12
5956,3.94,12.03,23.12
5957,2.38,7.24,23.12
5958,4.11,12.54,23.12
5959,1.06,3.23,23.12
5960,2.08,6.35,23.12
5961,2.03,6.19,23.12
5962,3.57,10.90,23.12
5963,0.67,2.06,23.12
5964,4.58,13.97,23.12
5965,0.18,0.55,23.12
5966,1.35,4.11,23.12
5967,3.65,11.14,23.12
5968,0.34,1.04,23.12
5969,1.51,4.61,23.12
5970,1.03,3.13,23.12
5971,2.37,7.22,23.12
5972,2.61,7.95,23.12
5973,3.00,9.15,23.12
5974,0.91,2.79,23.12
5975,2.14,6.53,23.12
5976,2.14,6.53,23.12
5977,2.11,6.42,23.12
5978,1.46,4.44,23.12
5979,4.50,13.73,23.12
5980,0.43,1.31,23.12
5981,0.14,0.43,23.12
5982,3.66,11.17,23.12
5983,0.64,1.94,23.12
5984,0.12,0.36,23.12
5985,3.57,10.90,23.12
5986,3.30,10.06,23.12
5987,1.39,4.23,23.12
5988,1.55,4.74,23.12
5989,1.68,5.11,23.12
5990,1.32,4.02,23.12
5991,1.93,5.87,23.12
5992,3.83,11.67,23.12
5993,2.06,6.28,23.12
5994,0.59,1.79,23.12
5995,2.02,6.17,23.12
5996,3.73,11.37,23.12
5997,2.64,8.05,23.12
5998,0.97,2.95,23.12
5999,4.66,14.21,23.12
6000,1.64,5.01,23.12
6001,1.02,3.10,23.12
6002,0.61,1.85,23.12
6003,2.84,8.68,23.12
6004,1.12,3.43,23.12
6005,0.66,2.01,23.12
6006,0.32,0.98,23.12
6007,4.58,13.97,23.12
6008,0.70,2.13,23.12
6009,1.90,5.80,23.12
6010,0.51,1.57,23.12
6011,1.12,3.43,23.12
6012,1.93,5.89,23.12
6013,3.62,11.05,23.12
6014,1.66,5.07,23.12
6015,1.38,4.20,23.12
6016,1.09,3.34,23.12
6017,2.11,6.42,23.12
6018,0.33,1.00,23.12
6019,3.38,10.30,23.12
6020,0.46,1.40,23.12
6021,1.09,3.32,23.12
6022,1.28,3.91,23.12
6023,2.95,8.99,23.12
6024,2.16,6.57,23.12
6025,2.61,7.98,23.12
6026,2.33,7.10,23.12
6027,1.80,5.49,23.12
6028,1.32,4.02,23.19
6029,1.85,5.65,23.12
6030,0.69,2.10,23.19
6031,0.55,1.67,23.19
6032,2.50,7.63,23.19
6033,0.69,2.12,23.19
6034,0.43,1.31,23.19
6035,0.75,2.30,23.19
6036,0.65,1.97,23.19
6037,0.58,1.77,23.19
6038,2.00,6.11,23.19
6039,0.82,2.50,23.19
6040,2.93,8.94,23.19
6041,1.98,6.04,23.19
6042,0.57,1.73,23.19
6043,4.01,12.22,23.19
6044,2.39,7.27,23.19
6045,2.69,8.20,23.19
6046,0.93,2.85,23.19
6047,2.95,9.00,23.19
6048,1.32,4.04,23.12
6049,2.28,6.96,23.19
6050,1.49,4.55,23.12
6051,3.25,9.90,23.12
6052,4.36,13.31,23.12
6053,0.36,1.10,23.12
6054,1.15,3.50,23.12
6055,4.13,12.60,23.12
6056,0.15,0.46,23.12
6057,3.56,10.87,23.12
6058,1.73,5.28,23.12
6059,3.00,9.14,23.12
6060,3.28,10.00,23.12
6061,0.04,0.13,23.12
6062,1.60,4.87,23.12
6063,2.71,8.27,23.12
6064,0.27,0.83,23.12
6065,1.30,3.95,23.12
6066,0.20,0.60,23.12
6067,3.97,12.10,23.12
6068,1.11,3.40,23.12
6069,2.18,6.65,23.12
6070,2.58,7.87,23.12
6071,1.36,4.14,23.12
6072,4.62,14.09,23.12
6073,0.05,0.15,23.12
6074,0.63,1.91,23.12
6075,4.09,12.46,23.12
6076,0.16,0.48,23.12
6077,3.07,9.36,23.12
6078,2.32,7.08,23.12
6079,1.26,3.85,23.12
6080,3.88,11.82,23.12
6081,3.78,11.52,23.12
6082,1.68,5.11,23.12
6083,1.05,3.19,23.12
6084,0.90,2.76,23.12
6085,2.29,6.99,23.12
6086,4.20,12.82,23.12
6087,0.19,0.57,23.12
6088,2.69,8.20,23.12
6089,0.57,1.74,23.12
6090,0.76,2.31,23.12
6091,4.48,13.67,23.12
6092,1.46,4.46,23.12
6093,2.20,6.71,23.12
6094,4.81,14.68,23.12
6095,0.70,2.13,23.12
6096,1.30,3.98,23.12
6097,2.12,6.45,23.12
6098,0.14,0.42,23.12
6099,4.74,14.45,23.12
6100,1.19,3.62,23.12
6101,0.55,1.67,23.12
6102,3.97,12.12,23.12
6103,3.15,9.60,23.12
6104,2.19,6.69,23.12
6105,1.03,3.15,23.12
6106,0.93,2.85,23.12
6107,2.28,6.96,23.06
6108,2.27,6.93,23.06
6109,1.05,3.21,23.06
6110,4.50,13.71,23.06
6111,4.61,14.07,23.06
6112,1.77,5.41,23.06
6113,0.56,1.71,23.06
6114,0.50,1.54,23.06
6115,0.39,1.19,23.06
6116,0.93,2.85,23.06
6117,1.49,4.55,23.06
6118,0.69,2.12,23.06
6119,0.57,1.74,23.06
6120,0.64,1.95,23.06
6121,2.50,7.62,23.06
6122,3.20,9.76,23.06
6123,0.63,1.91,23.06
6124,0.87,2.65,23.00
6125,2.66,8.12,23.06
6126,2.29,6.98,23.00
6127,2.47,7.54,23.00
6128,2.63,8.03,23.00
6129,4.40,13.42,23.00
6130,0.14,0.42,23.00
6131,1.22,3.71,23.00
6132,4.20,12.82,23.00
6133,0.96,2.94,23.00
6134,1.50,4.58,23.00
6135,2.38,7.24,23.00
6136,2.67,8.15,23.00
6137,0.97,2.97,23.00
6138,3.67,11.18,23.00
6139,4.13,12.60,23.00
6140,1.67,5.10,23.00
6141,1.89,5.75,23.00
6142,4.83,14.74,23.00
6143,0.21,0.63,23.00
6144,1.63,4.98,23.00
6145,1.81,5.53,23.00
6146,2.11,6.44,23.00
6147,0.37,1.13,23.00
6148,4.11,12.54,23.00
6149,2.26,6.90,23.00
6150,2.12,6.45,23.00
6151,2.46,7.51,23.00
6152,2.05,6.25,23.00
6153,2.28,6.96,23.00
6154,1.69,5.16,23.00
6155,4.81,14.68,23.00
6156,0.59,1.79,23.00
6157,0.35,1.07,23.00
6158,3.26,9.94,23.00
6159,1.52,4.64,23.00
6160,1.70,5.17,23.00
6161,2.99,9.12,23.00
6162,0.53,1.61,23.00
6163,2.21,6.74,23.00
6164,1.65,5.04,23.00
6165,1.90,5.80,23.00
6166,2.39,7.29,23.00
6167,4.12,12.57,23.00
6168,2.17,6.62,23.00
6169,1.65,5.04,23.00
6170,1.20,3.67,23.00
6171,2.17,6.60,23.00
6172,3.81,11.63,23.00
6173,0.58,1.76,23.00
6174,2.67,8.15,23.00
6175,2.29,6.99,23.00
6176,0.61,1.86,23.00
6177,1.05,3.19,23.00
6178,0.59,1.79,23.00
6179,0.97,2.95,23.00
6180,2.00,6.11,23.00
6181,1.97,6.01,23.00
6182,3.50,10.69,23.00
6183,4.42,13.49,23.00
6184,2.88,8.80,23.00
6185,2.90,8.85,23.00
6186,2.38,7.26,23.00
6187,0.65,1.97,23.00
6188,0.68,2.09,23.00
6189,2.33,7.11,23.00
6190,4.15,12.66,23.00
6191,2.23,6.81,23.00
6192,0.17,0.52,23.00
6193,0.39,1.19,23.00
6194,1.98,6.05,23.00
6195,0.19,0.58,23.00
6196,0.49,1.49,23.00
6197,4.40,13.43,23.00
6198,0.57,1.73,22.94
6199,0.56,1.71,23.00
6200,1.12,3.43,23.00
6201,3.23,9.85,22.94
6202,2.52,7.69,22.94
6203,1.59,4.86,22.94
6204,2.03,6.19,22.94
6205,0.50,1.52,22.94
6206,0.63,1.91,22.94
6207,1.01,3.09,22.94
6208,1.23,3.74,22.94
6209,4.30,13.12,22.94
6210,1.86,5.66,22.94
6211,1.71,5.20,22.94
6212,2.14,6.53,22.94
6213,1.71,5.22,22.94
6214,1.38,4.22,22.94
6215,1.61,4.92,22.94
6216,3.54,10.79,22.94
6217,2.30,7.01,22.94
6218,3.56,10.87,22.94
6219,1.67,5.10,22.94
6220,0.46,1.42,22.94
6221,3.89,11.87,22.94
6222,0.98,3.00,22.94
6223,0.57,1.74,22.94
6224,0.62,1.89,22.94
6225,0.62,1.89,22.94
6226,0.58,1.77,22.87
6227,1.43,4.35,22.87
6228,0.90,2.74,22.87
6229,1.50,4.58,22.87
6230,4.05,12.34,22.87
6231,0.59,1.80,22.87
6232,0.68,2.09,22.87
6233,0.40,1.21,22.87
6234,0.63,1.92,22.87
6235,1.38,4.22,22.87
6236,2.90,8.85,22.87
6237,3.41,10.39,22.87
6238,1.36,4.16,22.87
6239,4.71,14.37,22.87
6240,1.53,4.67,22.87
6241,2.27,6.93,22.87
6242,2.08,6.34,22.87
6243,1.20,3.65,22.87
6244,0.57,1.73,22.87
6245,1.42,4.32,22.87
6246,4.14,12.64,22.87
6247,2.03,6.19,22.87
6248,4.03,12.30,22.87
6249,2.34,7.14,22.87
6250,4.57,13.95,22.87
6251,1.74,5.29,22.87
6252,1.74,5.29,22.87
6253,3.88,11.82,22.87
6254,2.32,7.07,22.87
6255,2.11,6.44,22.87
6256,0.21,0.64,22.87
6257,3.32,10.12,22.87
6258,3.68,11.23,22.87
6259,0.79,2.41,22.87
6260,4.01,12.22,22.87
6261,2.10,6.40,22.87
6262,4.28,13.06,22.87
6263,2.31,7.04,22.87
6264,1.70,5.17,22.81
6265,4.45,13.58,22.81
6266,1.38,4.20,22.81
6267,4.03,12.30,22.81
6268,0.95,2.91,22.81
6269,0.95,2.91,22.81
6270,2.02,6.17,22.81
6271,1.35,4.11,22.81
6272,2.21,6.74,22.81
6273,2.39,7.30,22.81
6274,1.73,5.26,22.81
6275,1.44,4.38,22.81
6276,4.44,13.54,22.81
6277,0.60,1.83,22.81
6278,2.36,7.20,22.81
6279,2.56,7.81,22.81
6280,0.69,2.10,22.81
6281,1.41,4.31,22.81
6282,2.60,7.92,22.81
6283,4.35,13.25,22.81
6284,0.05,0.15,22.81
6285,1.63,4.98,22.81
6286,4.61,14.06,22.81
6287,1.08,3.28,22.81
6288,3.29,10.03,22.81
6289,2.95,9.00,22.81
6290,0.58,1.77,22.81
6291,1.87,5.69,22.81
6292,0.69,2.10,22.81
6293,0.06,0.19,22.81
6294,2.17,6.63,22.81
6295,3.91,11.91,22.81
6296,0.28,0.85,22.81
6297,1.64,5.01,22.81
6298,1.37,4.19,22.81
6299,4.33,13.19,22.81
6300,4.43,13.52,22.81
6301,0.41,1.24,22.81
6302,0.61,1.85,22.81
6303,2.14,6.53,22.81
6304,1.81,5.52,22.81
6305,1.25,3.82,22.81
6306,1.53,4.68,22.81
6307,0.72,2.19,22.81
6308,2.42,7.39,22.81
6309,2.16,6.59,22.81
6310,1.35,4.11,22.81
6311,2.34,7.13,22.81
6312,3.91,11.93,22.81
6313,1.78,5.44,22.81
6314,0.61,1.85,22.81
6315,0.63,1.91,22.81
6316,1.48,4.50,22.81
6317,0.57,1.74,22.81
6318,1.74,5.29,22.81
6319,1.60,4.87,22.81
6320,1.73,5.26,22.81
6321,1.34,4.08,22.81
6322,1.40,4.26,22.81
6323,1.26,3.83,22.81
6324,2.40,7.32,22.81
6325,4.72,14.39,22.81
6326,1.45,4.41,22.81
6327,0.70,2.13,22.81
6328,2.37,7.22,22.87
6329,0.66,2.01,22.87
6330,1.90,5.78,22.87
6331,1.28,3.89,22.87
6332,1.58,4.82,22.87
6333,2.35,7.17,22.87
6334,1.60,4.89,22.87
6335,0.64,1.95,22.87
6336,0.69,2.10,22.87
6337,0.57,1.73,22.87
6338,1.37,4.17,22.87
6339,0.59,1.79,22.87
6340,0.70,2.13,22.87
6341,0.55,1.68,22.87
6342,3.68,11.23,22.87
6343,0.77,2.34,22.87
6344,2.48,7.56,22.87
6345,1.65,5.04,22.87
6346,0.44,1.34,22.87
6347,0.62,1.89,22.87
6348,2.12,6.47,22.87
6349,0.92,2.80,22.87
6350,2.59,7.90,22.87
6351,3.08,9.41,22.87
6352,1.16,3.55,22.87
6353,3.64,11.09,22.87
6354,2.81,8.57,22.87
6355,1.79,5.47,22.87
6356,0.52,1.60,22.87
6357,2.85,8.69,22.87
6358,3.42,10.42,22.87
6359,2.92,8.91,22.87
6360,2.95,8.99,22.87
6361,0.58,1.77,22.87
6362,2.49,7.60,22.87
6363,3.81,11.63,22.87
6364,2.25,6.87,22.87
6365,1.06,3.22,22.87
6366,0.88,2.68,22.87
6367,1.74,5.29,22.87
6368,3.36,10.24,22.87
6369,1.70,5.17,22.87
6370,0.90,2.76,22.87
6371,4.41,13.46,22.87
6372,4.28,13.06,22.87
6373,1.71,5.22,22.94
6374,1.48,4.52,22.87
6375,3.66,11.17,22.87
6376,1.20,3.65,22.87
6377,1.53,4.67,22.87
6378,3.63,11.06,22.87
6379,2.65,8.09,22.87
6380,1.98,6.04,22.87
6381,3.54,10.81,22.94
6382,1.81,5.53,22.87
6383,2.54,7.74,22.94
6384,0.58,1.77,22.94
6385,3.38,10.32,22.94
6386,3.16,9.64,22.94
6387,0.65,2.00,22.94
6388,3.58,10.91,22.94
6389,0.51,1.57,22.94
6390,4.17,12.73,22.94
6391,0.62,1.88,22.94
6392,3.83,11.67,22.94
6393,3.48,10.63,22.94
6394,1.81,5.53,22.94
6395,0.87,2.67,22.94
6396,4.63,14.13,22.94
6397,4.87,14.85,22.94
6398,1.42,4.34,22.94
6399,0.60,1.82,22.94
6400,1.40,4.28,22.94
6401,0.60,1.83,22.94
6402,0.71,2.18,22.94
6403,0.92,2.80,22.94
6404,1.28,3.91,22.94
6405,2.55,7.77,22.94
6406,4.87,14.85,22.94
6407,3.93,11.99,22.94
6408,2.47,7.53,22.94
6409,2.11,6.44,22.94
6410,3.67,11.18,22.94
6411,1.49,4.53,22.94
6412,2.32,7.07,22.94
6413,1.15,3.50,22.94
